STOCK_SYMBOL,OPEN_PRICE,CLOSE_PRICE,PREDICTED_PRICE
AAPL,201.955,202.01,202.0150909423828
AAPL,201.995,201.655,201.98252868652344
AAPL,201.67,201.72,201.92019653320312
AAPL,201.715,201.61,201.84678649902344
AAPL,201.628,201.69,201.76345825195312
AAPL,201.6717,201.45,201.6851348876953
AAPL,201.455,201.3601,201.5989227294922
AAPL,201.37,201.43,201.50726318359375
AAPL,201.44,201.67,201.42347717285156
AAPL,201.67,201.6126,201.3681182861328
AAPL,201.61,201.61,201.33203125
AAPL,201.6,202.0,201.31149291992188
AAPL,202.02,202.01,201.33059692382812
AAPL,201.99,201.76,201.37603759765625
AAPL,201.72,201.75,201.41844177246094
AAPL,201.74,201.765,201.45506286621094
AAPL,201.73,201.73,201.48631286621094
AAPL,201.77,201.92,201.5093536376953
AAPL,201.92,202.08,201.53872680664062
AAPL,202.089,202.08,201.5817413330078
AAPL,202.095,202.18,201.63099670410156
AAPL,202.19,202.16,201.6880645751953
AAPL,202.18,202.23,201.74493408203125
AAPL,202.23,201.97,201.80252075195312
AAPL,201.97,201.84,201.83804321289062
AAPL,201.85,201.955,201.84681701660156
AAPL,201.92,201.85,201.844970703125
AAPL,201.87,202.0801,201.82862854003906
AAPL,202.09,201.92,201.81985473632812
AAPL,201.91,201.89,201.80552673339844
AAPL,201.89,202.23,201.7862548828125
AAPL,202.23,202.37,201.78897094726562
AAPL,202.355,202.4345,201.81626892089844
AAPL,202.435,202.505,201.8627471923828
AAPL,202.505,202.34,201.9237060546875
AAPL,202.3439,202.3003,201.9783477783203
AAPL,202.3,202.27,202.02182006835938
AAPL,202.28,202.32,202.05239868164062
AAPL,202.32,202.15,202.07550048828125
AAPL,202.155,202.3,202.07981872558594
AAPL,202.31,202.411,202.08169555664062
AAPL,202.411,202.39,202.08956909179688
AAPL,202.36,202.39,202.09945678710938
AAPL,202.395,202.53,202.1099090576172
AAPL,202.52,202.57,202.12982177734375
AAPL,202.565,202.45,202.15745544433594
AAPL,202.46,202.3971,202.17977905273438
AAPL,202.43,202.1714,202.1930389404297
AAPL,202.2,202.19,202.1831512451172
AAPL,202.1904,202.18,202.15957641601562
AAPL,202.18,202.48,202.1276397705078
AAPL,202.47,202.36,202.11358642578125
AAPL,202.35,202.43,202.10414123535156
AAPL,202.43,202.44,202.10340881347656
AAPL,202.44,202.3346,202.1092529296875
AAPL,202.33,202.38,202.11167907714844
AAPL,202.394,202.645,202.11474609375
AAPL,202.643,202.62,202.13674926757812
AAPL,202.63,202.53,202.16822814941406
AAPL,202.53,202.75,202.1974639892578
AAPL,202.7599,202.865,202.2386016845703
AAPL,202.87,202.9753,202.29296875
AAPL,202.99,202.99,202.3601531982422
AAPL,202.9942,203.091,202.4322052001953
AAPL,203.07,203.14,202.50942993164062
AAPL,203.15,203.11,202.58802795410156
AAPL,203.1,203.0,202.65966796875
AAPL,203.0,203.08,202.71359252929688
AAPL,203.0923,203.25,202.75718688964844
AAPL,203.259,203.02,202.80262756347656
AAPL,203.0299,202.9,202.82968139648438
AAPL,202.89,202.72,202.8336944580078
AAPL,202.71,202.72,202.80899047851562
AAPL,202.71,202.62,202.76649475097656
AAPL,202.64,202.6317,202.70787048339844
AAPL,202.65,202.81,202.6432647705078
AAPL,202.83,202.8141,202.59178161621094
AAPL,202.815,202.7,202.55311584472656
AAPL,202.71,202.77,202.51776123046875
AAPL,202.76,202.74,202.4920196533203
AAPL,202.7205,202.62,202.4724578857422
AAPL,202.62,202.715,202.44998168945312
AAPL,202.72,202.42,202.43377685546875
AAPL,202.42,202.61,202.40219116210938
AAPL,202.59,202.59,202.37586975097656
AAPL,202.6,202.6,202.35365295410156
AAPL,202.6,202.64,202.3365936279297
AAPL,202.65,202.67,202.3271484375
AAPL,202.67,202.7,202.32574462890625
AAPL,202.705,202.638,202.33204650878906
AAPL,202.63,202.625,202.33880615234375
AAPL,202.61,202.37,202.34451293945312
AAPL,202.38,202.2,202.3311004638672
AAPL,202.19,202.1347,202.2937469482422
AAPL,202.1488,202.02,202.23834228515625
AAPL,202.0341,202.14,202.1666717529297
AAPL,202.12,202.45,202.09768676757812
AAPL,202.47,202.63,202.0575714111328
AAPL,202.625,202.7225,202.0526885986328
AAPL,202.73,202.7,202.0786590576172
AAPL,202.68,202.603,202.1220703125
AAPL,202.59,202.48,202.1673126220703
AAPL,202.47,202.51,202.20181274414062
AAPL,202.515,202.28,202.2287139892578
AAPL,202.285,202.14,202.23233032226562
AAPL,202.14,202.13,202.2100372314453
AAPL,198.36,200.0,202.17120361328125
AAPL,200.0,200.19,201.9734649658203
AAPL,200.165,199.745,201.6958770751953
AAPL,199.745,199.845,201.35305786132812
AAPL,199.86,199.255,200.9979705810547
AAPL,199.275,199.21,200.61874389648438
AAPL,199.17,199.32,200.24737548828125
AAPL,199.32,199.465,199.9158935546875
AAPL,199.465,199.095,199.64566040039062
AAPL,199.09,198.79,199.4104766845703
AAPL,198.79,199.03,199.19468688964844
AAPL,199.0405,199.005,199.02464294433594
AAPL,199.0251,199.05,198.89645385742188
AAPL,199.05,198.74,198.80946350097656
AAPL,198.72,198.93,198.73526000976562
AAPL,198.945,198.43,198.68896484375
AAPL,198.42,198.38,198.6302032470703
AAPL,198.3553,198.165,198.56423950195312
AAPL,198.165,198.21,198.48362731933594
AAPL,198.21,198.03,198.4026336669922
AAPL,197.9915,197.5107,198.3150634765625
AAPL,197.525,197.4,198.1932830810547
AAPL,197.4,197.1201,198.04978942871094
AAPL,197.135,197.1,197.8826446533203
AAPL,197.09,196.75,197.7104949951172
AAPL,196.74,196.76,197.52308654785156
AAPL,196.76,196.68,197.33984375
AAPL,196.67,197.02,197.167236328125
AAPL,197.0043,196.9375,197.03839111328125
AAPL,196.96,196.56,196.94288635253906
AAPL,196.55,196.7,196.85055541992188
AAPL,196.7215,196.57,196.77708435058594
AAPL,196.565,196.595,196.71273803710938
AAPL,196.61,196.68,196.66131591796875
AAPL,196.6897,196.64,196.6285400390625
AAPL,196.6798,196.93,196.6082763671875
AAPL,196.9209,196.93,196.61862182617188
AAPL,196.945,197.31,196.64927673339844
AAPL,197.31,197.155,196.71853637695312
AAPL,197.16,197.235,196.79832458496094
AAPL,197.23,197.1071,196.8854217529297
AAPL,197.08,196.99,196.9624481201172
AAPL,196.99,196.77,197.01907348632812
AAPL,196.775,196.5854,197.0425567626953
AAPL,196.5644,196.305,197.0290985107422
AAPL,196.32,196.47,196.97203063964844
AAPL,196.46,196.48,196.90127563476562
AAPL,196.47,196.265,196.8271026611328
AAPL,196.265,196.31,196.7408447265625
AAPL,196.32,196.5629,196.65576171875
AAPL,196.57,196.84,196.59530639648438
AAPL,196.8606,196.93,196.57528686523438
AAPL,196.93,196.84,196.59039306640625
AAPL,196.84,196.95,196.6217803955078
AAPL,196.94,197.0927,196.66970825195312
AAPL,197.07,197.33,196.7353973388672
AAPL,197.325,196.95,196.82518005371094
AAPL,197.0,196.9812,196.8980712890625
AAPL,196.98,197.07,196.95655822753906
AAPL,197.06,197.07,197.00741577148438
AAPL,197.06,196.99,197.049560546875
AAPL,196.98,197.07,197.07717895507812
AAPL,197.07,197.31,197.09864807128906
AAPL,197.3343,197.335,197.13137817382812
AAPL,197.335,197.37,197.1710968017578
AAPL,197.36,197.48,197.2151641845703
AAPL,197.47,197.165,197.2666778564453
AAPL,197.17,197.44,197.2972869873047
AAPL,197.43,197.5,197.33087158203125
AAPL,197.5,197.805,197.36819458007812
AAPL,197.805,197.88,197.4268035888672
AAPL,197.875,197.93,197.50083923339844
AAPL,197.915,198.13,197.58343505859375
AAPL,198.125,198.23,197.679931640625
AAPL,198.23,198.17,197.78585815429688
AAPL,198.1877,197.91,197.88626098632812
AAPL,197.9,197.87,197.9571990966797
AAPL,197.875,197.87,198.00021362304688
AAPL,197.88,197.8078,198.02113342285156
AAPL,197.795,197.815,198.02113342285156
AAPL,197.815,197.69,198.00735473632812
AAPL,197.6953,197.775,197.97628784179688
AAPL,197.775,197.82,197.94166564941406
AAPL,197.835,197.82,197.91009521484375
AAPL,197.82,197.77,197.8827362060547
AAPL,197.76,197.84,197.85650634765625
AAPL,197.83,197.52,197.83773803710938
AAPL,197.53,197.69,197.80267333984375
AAPL,197.69,197.6,197.77093505859375
AAPL,197.58,197.58,197.73733520507812
AAPL,197.58,197.77,197.7034149169922
AAPL,197.78,197.76,197.68504333496094
AAPL,197.75,197.5325,197.67779541015625
AAPL,197.53,197.655,197.6625518798828
AAPL,197.67,197.58,197.65164184570312
AAPL,197.57,197.48,197.6391143798828
AAPL,197.47,197.33,197.6194305419922
AAPL,197.34,197.5,197.5857391357422
AAPL,197.52,197.65,197.55703735351562
AAPL,197.66,197.68,197.54437255859375
AAPL,197.685,197.525,197.54566955566406
AAPL,197.53,197.48,197.54539489746094
AAPL,197.49,197.605,197.5409698486328
AAPL,197.605,197.45,197.5429229736328
AAPL,197.4528,197.58,197.5381317138672
AAPL,197.6,197.3502,197.53836059570312
AAPL,197.34,197.395,197.52578735351562
AAPL,197.385,197.36,197.5087127685547
AAPL,197.36,197.33,197.48731994628906
AAPL,197.335,197.28,197.46253967285156
AAPL,197.28,197.36,197.4337158203125
AAPL,197.36,197.48,197.40989685058594
AAPL,197.49,197.95,197.399658203125
AAPL,197.95,198.147,197.43251037597656
AAPL,198.14,198.565,197.50608825683594
AAPL,198.58,198.791,197.63153076171875
AAPL,198.8,198.6164,197.79905700683594
AAPL,198.6496,198.54,197.97071838378906
AAPL,198.56,198.41,198.12742614746094
AAPL,198.4147,198.3501,198.25357055664062
AAPL,198.375,198.025,198.3457489013672
AAPL,198.04,198.02,198.38534545898438
AAPL,198.0196,198.255,198.3861846923828
AAPL,198.23,198.29,198.37728881835938
AAPL,198.29,198.0996,198.36483764648438
AAPL,198.09,198.15,198.33734130859375
AAPL,198.14,198.085,198.3050537109375
AAPL,198.085,198.145,198.26707458496094
AAPL,198.1506,198.07,198.23202514648438
AAPL,198.09,198.0424,198.1959991455078
AAPL,198.02,197.81,198.15982055664062
AAPL,197.78,197.715,198.1095428466797
AAPL,197.7106,197.685,198.04653930664062
AAPL,197.67,197.795,197.97720336914062
AAPL,197.79,197.69,197.91624450683594
AAPL,197.69,197.5706,197.85789489746094
AAPL,197.57,197.565,197.7970428466797
AAPL,197.58,197.442,197.7384796142578
AAPL,197.45,197.295,197.67697143554688
AAPL,197.295,197.38,197.6075897216797
AAPL,197.37,197.24,197.5438690185547
AAPL,197.25,197.375,197.47877502441406
AAPL,197.375,197.25,197.42697143554688
AAPL,197.24,197.33,197.37921142578125
AAPL,197.31,197.17,197.34332275390625
AAPL,197.1897,197.12,197.306884765625
AAPL,197.105,197.04,197.26927185058594
AAPL,197.03,197.0501,197.22804260253906
AAPL,197.05,196.92,197.18817138671875
AAPL,196.925,196.75,197.14305114746094
AAPL,196.755,196.76,197.0857696533203
AAPL,196.77,196.94,197.02520751953125
AAPL,196.97,196.765,196.9795684814453
AAPL,196.74,196.9,196.9351043701172
AAPL,196.905,196.98,196.90423583984375
AAPL,196.96,196.64,196.89053344726562
AAPL,196.6305,196.48,196.86558532714844
AAPL,196.46,196.64,196.82369995117188
AAPL,196.64,196.685,196.78468322753906
AAPL,196.68,196.82,196.7537078857422
AAPL,196.82,196.7805,196.74000549316406
AAPL,196.81,196.8,196.73626708984375
AAPL,196.82,196.6074,196.74105834960938
AAPL,196.615,196.68,196.73779296875
AAPL,196.72,196.77,196.7344970703125
AAPL,196.7699,196.815,196.73785400390625
AAPL,196.83,196.67,196.74871826171875
AAPL,196.67,196.625,196.75376892089844
AAPL,196.61,196.525,196.7514190673828
AAPL,196.52,196.61,196.73727416992188
AAPL,196.6023,196.44,196.72219848632812
AAPL,196.43,196.64,196.69566345214844
AAPL,196.62,196.58,196.67739868164062
AAPL,196.59,196.56,196.661865234375
AAPL,196.56,196.71,196.6478729248047
AAPL,196.71,196.9,196.64654541015625
AAPL,196.885,196.9,196.66726684570312
AAPL,196.91,196.78,196.70143127441406
AAPL,196.7772,196.86,196.73379516601562
AAPL,196.85,196.91,196.76829528808594
AAPL,196.91,196.885,196.80528259277344
AAPL,196.885,197.03,196.83958435058594
AAPL,197.025,197.0,196.8798370361328
AAPL,197.0,197.12,196.9191436767578
AAPL,197.115,197.23,196.9634552001953
AAPL,197.225,196.88,197.01571655273438
AAPL,196.89,196.86,197.04495239257812
AAPL,196.8479,196.8724,197.05511474609375
AAPL,196.8789,196.865,197.05247497558594
AAPL,196.86,196.8202,197.04080200195312
AAPL,196.83,196.67,197.0206756591797
AAPL,196.679,196.9575,196.9856719970703
AAPL,196.9303,197.06,196.96324157714844
AAPL,197.05,197.1099,196.9581298828125
AAPL,197.095,197.1,196.9685516357422
AAPL,197.07,196.9412,196.98794555664062
AAPL,196.92,196.98,197.0008087158203
AAPL,196.9692,197.11,197.010986328125
AAPL,197.11,197.14,197.0277557373047
AAPL,197.15,197.185,197.04983520507812
AAPL,197.19,197.09,197.07711791992188
AAPL,197.06,197.17,197.0992431640625
AAPL,197.16,197.0856,197.12191772460938
AAPL,197.07,197.24,197.1373748779297
AAPL,197.2469,197.22,197.15773010253906
AAPL,197.23,197.26,197.1785125732422
AAPL,197.27,197.21,197.2008819580078
AAPL,197.22,197.235,197.2191925048828
AAPL,197.23,197.21,197.23519897460938
AAPL,197.22,197.2127,197.24668884277344
AAPL,197.225,197.2816,197.25445556640625
AAPL,197.28,197.3,197.26397705078125
AAPL,197.28,197.3055,197.2752685546875
AAPL,197.31,197.375,197.28729248046875
AAPL,197.3712,197.29,197.30381774902344
AAPL,197.3,197.255,197.31617736816406
AAPL,197.26,197.5,197.32229614257812
AAPL,197.5075,197.44,197.34100341796875
AAPL,197.445,197.39,197.3625946044922
AAPL,197.39,197.265,197.38107299804688
AAPL,197.28,197.18,197.38723754882812
AAPL,197.1666,197.165,197.37860107421875
AAPL,197.165,197.09,197.35951232910156
AAPL,197.095,197.205,197.3293914794922
AAPL,197.23,197.33,197.30201721191406
AAPL,197.33,197.48,197.28729248046875
AAPL,197.475,197.46,197.29269409179688
AAPL,197.47,197.45,197.30987548828125
AAPL,197.4682,197.51,197.33309936523438
AAPL,197.5,197.6,197.3629150390625
AAPL,197.605,197.52,197.4014129638672
AAPL,197.5349,197.8396,197.4373321533203
AAPL,197.83,197.8,197.49148559570312
AAPL,197.795,197.38,197.55130004882812
AAPL,197.385,197.445,197.5810089111328
AAPL,197.4401,197.5,197.59283447265625
AAPL,197.52,197.656,197.59555053710938
AAPL,197.6296,197.73,197.60292053222656
AAPL,197.735,197.835,197.61810302734375
AAPL,197.8302,197.76,197.64488220214844
AAPL,197.76,197.19,197.6722412109375
AAPL,197.18,196.41,197.65777587890625
AAPL,196.41,196.6207,197.56105041503906
AAPL,196.63,196.47,197.4304656982422
AAPL,196.45,196.2704,197.2756805419922
AAPL,196.27,196.535,197.1016082763672
AAPL,196.5,196.64,196.9454803466797
AAPL,196.67,196.7921,196.82005310058594
AAPL,196.785,196.62,196.73504638671875
AAPL,196.6,196.315,196.6713409423828
AAPL,196.31,196.05,196.60519409179688
AAPL,196.05,196.03,196.52346801757812
AAPL,196.0,196.13,196.435791015625
AAPL,196.17,196.01,196.35743713378906
AAPL,196.02,195.935,196.28273010253906
AAPL,195.92,195.55,196.21075439453125
AAPL,195.5401,195.435,196.118896484375
AAPL,195.4,195.105,196.01231384277344
AAPL,195.095,195.1,195.88043212890625
AAPL,195.08,195.11,195.74073791503906
AAPL,195.1,194.93,195.60667419433594
AAPL,194.93,195.35,195.47352600097656
AAPL,195.33,195.59,195.380126953125
AAPL,195.6,195.39,195.33729553222656
AAPL,195.37,194.98,195.31787109375
AAPL,194.98,194.665,195.28712463378906
AAPL,194.665,194.4815,195.22901916503906
AAPL,194.49,193.9807,195.14395141601562
AAPL,193.98,194.2575,195.0119171142578
AAPL,194.25,193.985,194.87718200683594
AAPL,193.985,194.5,194.73141479492188
AAPL,194.53,194.127,194.62474060058594
AAPL,194.14,194.19,194.5262451171875
AAPL,194.17,194.25,194.4448699951172
AAPL,194.26,194.33,194.38522338867188
AAPL,194.32,194.445,194.35023498535156
AAPL,194.43,194.7,194.3426513671875
AAPL,194.62,194.48,194.3721160888672
AAPL,194.4952,194.4,194.40931701660156
AAPL,194.4,194.73,194.44369506835938
AAPL,194.75,194.88,194.4970245361328
AAPL,194.895,194.97,194.57003784179688
AAPL,195.0,194.97,194.6576690673828
AAPL,194.93,194.755,194.74911499023438
AAPL,194.785,194.95,194.8217010498047
AAPL,194.97,194.79,194.89019775390625
AAPL,194.775,194.6941,194.93992614746094
AAPL,194.67,194.5279,194.966796875
AAPL,194.54,194.5113,194.96470642089844
AAPL,194.5,194.58,194.94210815429688
AAPL,194.59,194.43,194.91204833984375
AAPL,194.45,194.66,194.86854553222656
AAPL,194.6796,194.82,194.83514404296875
AAPL,194.82,194.95,194.82203674316406
AAPL,194.96,194.93,194.8326416015625
AAPL,194.95,194.885,194.8570098876953
AAPL,194.89,194.97,194.88571166992188
AAPL,194.99,194.87,194.9212188720703
AAPL,194.89,194.67,194.95167541503906
AAPL,194.67,194.555,194.96250915527344
AAPL,194.54,194.43,194.95126342773438
AAPL,194.44,194.56,194.91709899902344
AAPL,194.57,194.6,194.87896728515625
AAPL,194.58,194.45,194.8437042236328
AAPL,194.4594,194.42,194.80233764648438
AAPL,194.42,194.325,194.75770568847656
AAPL,194.34,194.4,194.70736694335938
AAPL,194.4,194.105,194.6619873046875
AAPL,194.1,193.915,194.60255432128906
AAPL,193.95,193.91,194.5245819091797
AAPL,193.925,193.85,194.4392547607422
AAPL,193.83,193.69,194.35089111328125
AAPL,193.709,193.79,194.25559997558594
AAPL,193.77,193.73,194.16941833496094
AAPL,193.7499,193.735,194.0913543701172
AAPL,193.735,193.8496,194.02476501464844
AAPL,193.83,193.9,193.97865295410156
AAPL,193.93,194.01,193.9532928466797
AAPL,194.0,194.07,193.95147705078125
AAPL,194.04,193.9529,193.96998596191406
AAPL,193.93,193.7238,193.9928741455078
AAPL,193.69,193.7296,194.0011749267578
AAPL,193.705,193.5878,193.99957275390625
AAPL,193.58,193.52,193.9816436767578
AAPL,193.515,193.6,193.9493408203125
AAPL,193.58,193.75,193.9153594970703
AAPL,193.7518,193.735,193.89321899414062
AAPL,193.72,193.645,193.87969970703125
AAPL,193.645,193.42,193.86676025390625
AAPL,193.4,193.34,193.83950805664062
AAPL,193.33,193.475,193.79901123046875
AAPL,193.475,193.52,193.76190185546875
AAPL,193.5067,193.515,193.73289489746094
AAPL,193.505,193.41,193.7111053466797
AAPL,193.41,193.23,193.6884765625
AAPL,193.2205,193.305,193.65435791015625
AAPL,193.29,193.025,193.6201629638672
AAPL,193.0108,192.9449,193.56890869140625
AAPL,192.95,192.835,193.50421142578125
AAPL,192.8328,192.855,193.42742919921875
AAPL,192.8507,192.63,193.3494110107422
AAPL,192.63,192.75,193.26046752929688
AAPL,192.74,193.219,193.17886352539062
AAPL,193.24,193.32,193.140625
AAPL,193.33,193.19,193.1414794921875
AAPL,193.17,193.44,193.15968322753906
AAPL,193.43,193.1606,193.20579528808594
AAPL,193.1699,193.3037,193.24806213378906
AAPL,193.2814,193.195,193.29483032226562
AAPL,193.195,193.145,193.3338165283203
AAPL,193.14,193.061,193.36138916015625
AAPL,193.06,192.98,193.37355041503906
AAPL,192.97,192.89,193.36891174316406
AAPL,192.894,192.895,193.3470916748047
AAPL,192.9,192.75,193.31561279296875
AAPL,192.74,192.6274,193.26983642578125
AAPL,192.63,192.495,193.20913696289062
AAPL,192.49,192.615,193.1334991455078
AAPL,192.6,192.55,193.06150817871094
AAPL,192.57,192.57,192.9925079345703
AAPL,192.58,193.05,192.93182373046875
AAPL,193.05,192.84,192.9143829345703
AAPL,192.83,193.14,192.91278076171875
AAPL,193.1615,193.18,192.94284057617188
AAPL,193.19,193.14,192.9949493408203
AAPL,193.13,193.31,193.05552673339844
AAPL,193.3,193.19,193.12940979003906
AAPL,193.21,193.0499,193.19869995117188
AAPL,193.05,193.23,193.25030517578125
AAPL,193.23,193.45,193.29898071289062
AAPL,193.4599,193.57,193.35757446289062
AAPL,193.56,193.495,193.42713928222656
AAPL,193.48,193.44,193.49400329589844
AAPL,193.44,193.5522,193.5504913330078
AAPL,193.52,193.325,193.6038055419922
AAPL,193.32,193.55,193.6352996826172
AAPL,193.55,193.55,193.66555786132812
AAPL,193.58,193.45,193.69273376464844
AAPL,193.43,193.45,193.70889282226562
AAPL,193.46,193.365,193.7163848876953
AAPL,193.42,194.37,193.71148681640625
AAPL,194.36,194.455,193.76866149902344
AAPL,194.4583,194.76,193.8695068359375
AAPL,194.76,194.615,194.0140380859375
AAPL,194.64,194.665,194.1675567626953
AAPL,194.68,194.41,194.31968688964844
AAPL,194.37,194.71,194.4420928955078
AAPL,194.71,194.465,194.55665588378906
AAPL,194.46,194.42,194.64053344726562
AAPL,194.41,194.3,194.6945037841797
AAPL,197.2,196.4,194.7159423828125
AAPL,196.44,196.26,194.86099243164062
AAPL,196.24,195.4716,195.06936645507812
AAPL,195.42,195.39,195.25021362304688
AAPL,195.335,195.07,195.39370727539062
AAPL,195.1258,195.27,195.47900390625
AAPL,195.3295,194.97,195.5328369140625
AAPL,194.93,195.2491,195.5402374267578
AAPL,195.2488,194.7882,195.5352325439453
AAPL,194.79,194.98,195.48960876464844
AAPL,194.97,195.22,195.43310546875
AAPL,195.2113,195.3498,195.3898468017578
AAPL,195.3313,195.14,195.3675079345703
AAPL,195.19,194.88,195.34593200683594
AAPL,194.9,194.941,195.30799865722656
AAPL,194.925,194.86,195.26577758789062
AAPL,194.86,194.7693,195.21780395507812
AAPL,194.7607,194.87,195.16287231445312
AAPL,194.885,194.875,195.11407470703125
AAPL,194.87,195.11,195.0731658935547
AAPL,195.13,195.69,195.05691528320312
AAPL,195.694,195.73,195.09910583496094
AAPL,195.72,195.96,195.18060302734375
AAPL,195.96,195.85,195.29905700683594
AAPL,195.85,196.0499,195.42628479003906
AAPL,196.035,196.02,195.5645294189453
AAPL,196.04,195.79,195.6981964111328
AAPL,195.7753,195.73,195.80316162109375
AAPL,195.7475,195.8,195.87701416015625
AAPL,195.75,196.08,195.9295654296875
AAPL,196.1,196.025,195.983642578125
AAPL,196.05,196.3,196.031005859375
AAPL,196.34,196.26,196.08978271484375
AAPL,196.27,196.03,196.14915466308594
AAPL,195.9901,196.183,196.18841552734375
AAPL,196.2,196.29,196.221923828125
AAPL,196.3,196.01,196.25653076171875
AAPL,196.03,195.755,196.26954650878906
AAPL,195.74,195.7,196.24899291992188
AAPL,195.7,195.8278,196.20318603515625
AAPL,195.84,195.81,196.15243530273438
AAPL,195.82,195.96,196.10057067871094
AAPL,195.96,196.29,196.0620574951172
AAPL,196.23,195.8919,196.05841064453125
AAPL,195.8805,195.87,196.05047607421875
AAPL,195.88,195.93,196.03858947753906
AAPL,195.92,195.7375,196.02899169921875
AAPL,195.74,195.94,196.008056640625
AAPL,195.95,195.82,195.99508666992188
AAPL,195.85,196.03,195.9800262451172
AAPL,196.03,195.6902,195.97933959960938
AAPL,195.68,195.75,195.96458435058594
AAPL,195.81,196.01,195.945556640625
AAPL,196.05,196.0505,195.94329833984375
AAPL,196.04,195.88,195.9553680419922
AAPL,195.875,196.0489,195.96437072753906
AAPL,196.04,196.22,195.9824981689453
AAPL,196.25,195.95,196.01759338378906
AAPL,195.94,195.74,196.0426788330078
AAPL,195.74,195.65,196.0444793701172
AAPL,195.64,194.71,196.0240936279297
AAPL,194.72,195.2901,195.92425537109375
AAPL,195.28,196.06,195.81857299804688
AAPL,196.08,196.2435,195.77052307128906
AAPL,196.24,196.36,195.7777557373047
AAPL,196.26,196.2005,195.8301239013672
AAPL,196.25,196.07,195.89804077148438
AAPL,196.08,195.995,195.9624481201172
AAPL,196.01,195.9,196.0145721435547
AAPL,195.8905,196.23,196.0480194091797
AAPL,196.2488,196.79,196.08966064453125
AAPL,196.781,196.78,196.17333984375
AAPL,196.78,196.91,196.2787628173828
AAPL,196.9126,196.92,196.4005889892578
AAPL,196.94,196.76,196.52549743652344
AAPL,196.75,196.65,196.63226318359375
AAPL,196.67,196.57,196.7113494873047
AAPL,196.5699,196.47,196.7603759765625
AAPL,196.47,196.31,196.77847290039062
AAPL,196.305,196.275,196.7630615234375
AAPL,196.27,196.31,196.7235565185547
AAPL,196.3099,195.98,196.67294311523438
AAPL,195.99,195.8015,196.59512329101562
AAPL,195.8121,195.89,196.4917755126953
AAPL,195.88,196.005,196.3846893310547
AAPL,196.02,195.92,196.29061889648438
AAPL,195.9,195.86,196.20599365234375
AAPL,195.86,195.9327,196.12948608398438
AAPL,195.94,195.9612,196.0689239501953
AAPL,195.96,195.7826,196.025390625
AAPL,195.79,195.91,195.98391723632812
AAPL,195.94,195.87,195.9557342529297
AAPL,195.8313,195.785,195.93576049804688
AAPL,195.77,195.61,195.91683959960938
AAPL,195.61,195.56,195.88778686523438
AAPL,195.57,195.64,195.8505401611328
AAPL,195.635,196.49,195.8161163330078
AAPL,196.52,196.27,195.8458709716797
AAPL,196.275,196.5,195.90159606933594
AAPL,196.53,196.31,195.98719787597656
AAPL,196.3,196.46,196.0736083984375
AAPL,196.43,196.5866,196.1650390625
AAPL,196.575,196.7587,196.26235961914062
AAPL,196.74,196.7993,196.3688507080078
AAPL,196.79,196.885,196.47691345214844
AAPL,196.9,196.659,196.5843963623047
AAPL,196.66,196.42,196.66787719726562
AAPL,196.41,196.74,196.71234130859375
AAPL,196.7496,196.8902,196.7498016357422
AAPL,196.89,196.95,196.7903594970703
AAPL,196.94,196.73,196.83425903320312
AAPL,196.73,196.52,196.86167907714844
AAPL,196.52,196.46,196.86109924316406
AAPL,196.465,196.6,196.8372802734375
AAPL,196.61,196.66,196.8091583251953
AAPL,196.67,196.4607,196.78421020507812
AAPL,196.47,196.415,196.74903869628906
AAPL,196.39,196.29,196.7061309814453
AAPL,196.28,196.075,196.65213012695312
AAPL,196.06,196.04,196.5792236328125
AAPL,196.03,196.34,196.49623107910156
AAPL,196.33,196.63,196.43331909179688
AAPL,196.64,196.6472,196.40879821777344
AAPL,196.6685,196.62,196.4132080078125
AAPL,196.595,196.53,196.43492126464844
AAPL,196.515,196.3565,196.46043395996094
AAPL,196.36,196.3,196.4744415283203
AAPL,196.26,196.92,196.4757843017578
AAPL,196.93,196.4772,196.51205444335938
AAPL,196.5,196.735,196.53831481933594
AAPL,196.75,196.7514,196.57411193847656
AAPL,196.79,196.53,196.61502075195312
AAPL,196.5247,196.31,196.6409149169922
AAPL,196.2902,196.39,196.63938903808594
AAPL,196.405,196.27,196.6250762939453
AAPL,196.29,196.17,196.59474182128906
AAPL,196.23,196.32,196.5487060546875
AAPL,196.34,196.39,196.50595092773438
AAPL,196.4,196.5,196.4733428955078
AAPL,196.505,196.24,196.45770263671875
AAPL,196.25,196.07,196.43630981445312
AAPL,196.08,196.6876,196.40060424804688
AAPL,196.7,196.5925,196.40118408203125
AAPL,196.585,196.16,196.4195556640625
AAPL,196.15,196.215,196.418212890625
AAPL,196.2004,196.58,196.40753173828125
AAPL,196.59,196.5601,196.41697692871094
AAPL,196.59,196.36,196.43795776367188
AAPL,196.37,196.2195,196.4512481689453
AAPL,196.2,196.11,196.44850158691406
AAPL,196.12,196.4,196.42742919921875
AAPL,196.4006,196.52,196.4158935546875
AAPL,196.51,196.5,196.42013549804688
AAPL,196.52,196.61,196.43333435058594
AAPL,196.62,196.36,196.45941162109375
AAPL,196.36,197.0,196.47476196289062
AAPL,197.0071,196.8635,196.5268096923828
AAPL,196.93,197.39,196.59034729003906
AAPL,197.4,197.69,196.69419860839844
AAPL,197.69,197.51,196.83909606933594
AAPL,197.5,197.26,196.98866271972656
